CMDLINE /opt/conda/bin/python dim_redu.py
MEM 3103.351562 1725504255.9746
MEM 3103.351562 1725504256.0748
MEM 3160.371094 1725504256.1749
MEM 3160.371094 1725504256.2751
MEM 3074.992188 1725504256.3753
MEM 3076.726562 1725504256.4756
MEM 3103.281250 1725504256.5759
MEM 3103.281250 1725504256.6761
MEM 3103.281250 1725504256.7763
MEM 3132.648438 1725504256.8765
MEM 3160.144531 1725504256.9767
MEM 3074.992188 1725504257.0770
MEM 3076.984375 1725504257.1772
MEM 3103.281250 1725504257.2774
MEM 3103.281250 1725504257.3776
MEM 3103.281250 1725504257.4777
MEM 3160.152344 1725504257.5779
MEM 3160.152344 1725504257.6780
MEM 3075.507812 1725504257.7783
MEM 3093.039062 1725504257.8785
MEM 3103.351562 1725504257.9787
MEM 3103.351562 1725504258.0788
MEM 3160.320312 1725504258.1791
MEM 3074.992188 1725504258.2798
MEM 3075.250000 1725504258.3801
MEM 3093.039062 1725504258.4803
MEM 3103.351562 1725504258.5805
MEM 3103.351562 1725504258.6806
MEM 3147.343750 1725504258.7808
MEM 3160.324219 1725504258.8809
MEM 3075.378906 1725504258.9811
MEM 3090.203125 1725504259.0813
MEM 3103.351562 1725504259.1815
MEM 3103.351562 1725504259.2816
MEM 3103.351562 1725504259.3818
MEM 3160.324219 1725504259.4819
MEM 3074.992188 1725504259.5822
MEM 3078.343750 1725504259.6824
MEM 3103.351562 1725504259.7826
MEM 3103.351562 1725504259.8827
MEM 3103.351562 1725504259.9829
MEM 3160.324219 1725504260.0830
MEM 3074.992188 1725504260.1832
MEM 3078.730469 1725504260.2834
MEM 3103.351562 1725504260.3836
MEM 3103.351562 1725504260.4838
MEM 3103.351562 1725504260.5839
MEM 3160.324219 1725504260.6841
MEM 3075.378906 1725504260.7843
MEM 3090.203125 1725504260.8846
MEM 3103.351562 1725504260.9847
MEM 3103.351562 1725504261.0848
MEM 3160.324219 1725504261.1850
MEM 3160.324219 1725504261.2851
MEM 3075.636719 1725504261.3854
MEM 3100.386719 1725504261.4856
MEM 3103.351562 1725504261.5858
MEM 3103.351562 1725504261.6860
MEM 3160.382812 1725504261.7861
MEM 3074.992188 1725504261.8869
MEM 3076.089844 1725504261.9877
MEM 3103.371094 1725504262.0879
MEM 3103.371094 1725504262.1881
MEM 3103.371094 1725504262.2882
MEM 3160.382812 1725504262.3884
MEM 3074.992188 1725504262.4885
MEM 3075.910156 1725504262.5888
MEM 3103.367188 1725504262.6890
MEM 3103.367188 1725504262.7891
MEM 3103.367188 1725504262.8892
MEM 3160.335938 1725504262.9894
MEM 3074.992188 1725504263.0905
MEM 3076.539062 1725504263.1908
MEM 3103.351562 1725504263.2910
MEM 3103.351562 1725504263.3911
MEM 3103.351562 1725504263.4913
MEM 3160.324219 1725504263.5914
MEM 3074.992188 1725504263.6916
MEM 3076.890625 1725504263.7919
MEM 3103.316406 1725504263.8920
MEM 3103.316406 1725504263.9922
MEM 3103.316406 1725504264.0923
MEM 3160.214844 1725504264.1926
MEM 3074.992188 1725504264.2928
MEM 3077.054688 1725504264.3933
MEM 3103.351562 1725504264.4937
MEM 3103.351562 1725504264.5939
MEM 3103.371094 1725504264.6942
MEM 3160.382812 1725504264.7944
MEM 3074.992188 1725504264.8946
MEM 3076.925781 1725504264.9948
MEM 3103.371094 1725504265.0951
MEM 3103.371094 1725504265.1953
MEM 3103.371094 1725504265.2955
MEM 3160.296875 1725504265.3956
MEM 3074.992188 1725504265.4959
MEM 3077.054688 1725504265.5961
MEM 3103.351562 1725504265.6963
MEM 3103.351562 1725504265.7965
MEM 3103.371094 1725504265.8969
MEM 3160.382812 1725504265.9971
MEM 3074.992188 1725504266.0974
MEM 3075.621094 1725504266.1986
MEM 3088.511719 1725504266.2990
MEM 3103.335938 1725504266.3992
MEM 3103.335938 1725504266.4994
MEM 3109.335938 1725504266.5996
MEM 3160.269531 1725504266.6998
MEM 3074.992188 1725504266.8001
MEM 3078.343750 1725504266.9007
MEM 3103.351562 1725504267.0010
MEM 3103.351562 1725504267.1012
MEM 3103.351562 1725504267.2014
MEM 3160.324219 1725504267.3016
MEM 3074.992188 1725504267.4019
MEM 3077.699219 1725504267.5021
MEM 3103.351562 1725504267.6024
MEM 3103.351562 1725504267.7026
MEM 3103.351562 1725504267.8027
MEM 3160.324219 1725504267.9030
MEM 3075.003906 1725504268.0032
MEM 3076.937500 1725504268.1034
MEM 3103.363281 1725504268.2036
MEM 3103.363281 1725504268.3039
MEM 3103.363281 1725504268.4040
MEM 3160.335938 1725504268.5042
MEM 3075.003906 1725504268.6052
MEM 3075.777344 1725504268.7055
MEM 3103.363281 1725504268.8058
MEM 3103.363281 1725504268.9060
MEM 3103.363281 1725504269.0062
MEM 3115.363281 1725504269.1064
MEM 3160.335938 1725504269.2065
MEM 3075.003906 1725504269.3070
MEM 3077.195312 1725504269.4072
MEM 3103.363281 1725504269.5074
MEM 3103.363281 1725504269.6077
MEM 3103.363281 1725504269.7078
MEM 3160.335938 1725504269.8080
MEM 3160.335938 1725504269.9082
MEM 3075.003906 1725504270.0085
MEM 3078.355469 1725504270.1088
MEM 3103.363281 1725504270.2090
MEM 3103.363281 1725504270.3091
MEM 3103.363281 1725504270.4093
MEM 3160.335938 1725504270.5095
MEM 3075.003906 1725504270.6097
MEM 3078.097656 1725504270.7099
MEM 3103.363281 1725504270.8102
MEM 3103.363281 1725504270.9104
MEM 3103.363281 1725504271.0105
MEM 3160.335938 1725504271.1107
MEM 3075.003906 1725504271.2109
MEM 3076.937500 1725504271.3112
MEM 3103.363281 1725504271.4114
MEM 3103.363281 1725504271.5116
MEM 3103.363281 1725504271.6117
MEM 3160.335938 1725504271.7119
MEM 3075.003906 1725504271.8129
MEM 3075.777344 1725504271.9133
MEM 3099.496094 1725504272.0135
MEM 3103.363281 1725504272.1138
MEM 3103.363281 1725504272.2139
MEM 3145.355469 1725504272.3141
MEM 3160.335938 1725504272.4143
MEM 3075.003906 1725504272.5145
MEM 3082.480469 1725504272.6149
MEM 3103.363281 1725504272.7153
MEM 3103.363281 1725504272.8159
MEM 3103.363281 1725504272.9164
MEM 3160.332031 1725504273.0168
MEM 3075.003906 1725504273.1172
MEM 3078.355469 1725504273.2175
MEM 3103.363281 1725504273.3178
MEM 3103.363281 1725504273.4179
MEM 3103.363281 1725504273.5183
MEM 3160.335938 1725504273.6187
MEM 3075.003906 1725504273.7192
MEM 3077.968750 1725504273.8197
MEM 3103.363281 1725504273.9202
MEM 3103.363281 1725504274.0206
MEM 3103.363281 1725504274.1209
MEM 3160.335938 1725504274.2213
MEM 3075.003906 1725504274.3215
MEM 3077.453125 1725504274.4218
MEM 3103.363281 1725504274.5220
MEM 3103.363281 1725504274.6221
MEM 3103.363281 1725504274.7224
MEM 3160.335938 1725504274.8226
MEM 3075.003906 1725504274.9229
MEM 3077.195312 1725504275.0231
MEM 3103.363281 1725504275.1233
MEM 3103.363281 1725504275.2235
MEM 3103.363281 1725504275.3237
MEM 3160.335938 1725504275.4238
MEM 3075.003906 1725504275.5240
MEM 3076.679688 1725504275.6242
MEM 3103.363281 1725504275.7244
MEM 3103.363281 1725504275.8246
MEM 3103.363281 1725504275.9248
MEM 3160.335938 1725504276.0250
MEM 3075.003906 1725504276.1252
MEM 3076.808594 1725504276.2254
MEM 3103.363281 1725504276.3256
MEM 3103.363281 1725504276.4258
MEM 3103.363281 1725504276.5259
MEM 3160.335938 1725504276.6261
MEM 3075.003906 1725504276.7263
MEM 3076.679688 1725504276.8266
MEM 3103.363281 1725504276.9268
MEM 3103.363281 1725504277.0270
MEM 3103.363281 1725504277.1271
MEM 3160.335938 1725504277.2273
MEM 3075.003906 1725504277.3275
MEM 3076.292969 1725504277.4277
MEM 3103.363281 1725504277.5279
MEM 3103.363281 1725504277.6281
MEM 3103.363281 1725504277.7283
MEM 3160.335938 1725504277.8285
MEM 3075.003906 1725504277.9291
MEM 3075.519531 1725504278.0294
MEM 3081.964844 1725504278.1296
MEM 3103.363281 1725504278.2297
MEM 3103.363281 1725504278.3300
MEM 3103.363281 1725504278.4301
MEM 3160.335938 1725504278.5303
MEM 3075.003906 1725504278.6305
MEM 3077.839844 1725504278.7307
MEM 3103.363281 1725504278.8309
MEM 3103.363281 1725504278.9311
MEM 3103.363281 1725504279.0312
MEM 3160.332031 1725504279.1314
MEM 3075.003906 1725504279.2317
MEM 3077.195312 1725504279.3319
MEM 3103.363281 1725504279.4320
MEM 3103.363281 1725504279.5322
MEM 3103.363281 1725504279.6325
MEM 3160.335938 1725504279.7327
MEM 3075.003906 1725504279.8330
MEM 3076.679688 1725504279.9332
MEM 3103.363281 1725504280.0334
MEM 3103.363281 1725504280.1336
MEM 3103.363281 1725504280.2338
MEM 3160.332031 1725504280.3339
MEM 3075.003906 1725504280.4341
MEM 3076.937500 1725504280.5343
MEM 3103.363281 1725504280.6345
MEM 3103.363281 1725504280.7347
MEM 3103.363281 1725504280.8349
MEM 3160.335938 1725504280.9351
MEM 3075.003906 1725504281.0354
MEM 3076.679688 1725504281.1356
MEM 3103.363281 1725504281.2358
MEM 3103.363281 1725504281.3359
MEM 3103.363281 1725504281.4361
MEM 3160.335938 1725504281.5362
MEM 3075.003906 1725504281.6365
MEM 3076.035156 1725504281.7367
MEM 3093.179688 1725504281.8369
MEM 3103.363281 1725504281.9371
MEM 3103.363281 1725504282.0372
MEM 3132.324219 1725504282.1375
MEM 3160.335938 1725504282.2377
MEM 3075.132812 1725504282.3379
MEM 3082.609375 1725504282.4381
MEM 3103.363281 1725504282.5383
MEM 3103.363281 1725504282.6385
MEM 3103.363281 1725504282.7387
MEM 3160.335938 1725504282.8388
MEM 3075.003906 1725504282.9391
MEM 3079.386719 1725504283.0393
MEM 3103.363281 1725504283.1394
MEM 3103.363281 1725504283.2396
MEM 3103.363281 1725504283.3397
MEM 3160.335938 1725504283.4399
MEM 3075.003906 1725504283.5401
MEM 3075.390625 1725504283.6403
MEM 3083.898438 1725504283.7406
MEM 3103.363281 1725504283.8408
MEM 3103.363281 1725504283.9410
MEM 3103.363281 1725504284.0411
MEM 3160.335938 1725504284.1412
MEM 3075.003906 1725504284.2415
MEM 3076.035156 1725504284.3417
MEM 3103.363281 1725504284.4419
MEM 3103.363281 1725504284.5420
MEM 3103.363281 1725504284.6421
MEM 3111.363281 1725504284.7423
MEM 3160.246094 1725504284.8425
MEM 3075.015625 1725504284.9427
MEM 3076.796875 1725504285.0429
MEM 3103.351562 1725504285.1431
MEM 3103.351562 1725504285.2432
MEM 3103.351562 1725504285.3434
MEM 3149.316406 1725504285.4435
MEM 3160.296875 1725504285.5437
MEM 3075.015625 1725504285.6440
MEM 3078.625000 1725504285.7444
MEM 3103.375000 1725504285.8446
MEM 3103.375000 1725504285.9448
MEM 3103.375000 1725504286.0450
MEM 3160.347656 1725504286.1451
MEM 3075.015625 1725504286.2454
MEM 3075.789062 1725504286.3456
MEM 3102.859375 1725504286.4458
MEM 3103.375000 1725504286.5459
MEM 3103.375000 1725504286.6460
MEM 3137.367188 1725504286.7463
MEM 3160.347656 1725504286.8464
MEM 3075.015625 1725504286.9466
MEM 3077.464844 1725504287.0468
MEM 3103.375000 1725504287.1470
MEM 3103.375000 1725504287.2472
MEM 3103.375000 1725504287.3474
MEM 3160.347656 1725504287.4475
MEM 3160.347656 1725504287.5476
MEM 3075.015625 1725504287.6479
MEM 3077.335938 1725504287.7481
MEM 3103.375000 1725504287.8483
MEM 3103.375000 1725504287.9485
MEM 3103.375000 1725504288.0486
MEM 3160.343750 1725504288.1487
MEM 3075.015625 1725504288.2493
MEM 3075.015625 1725504288.3499
MEM 3078.625000 1725504288.4504
MEM 3103.375000 1725504288.5507
MEM 3103.375000 1725504288.6509
MEM 3103.375000 1725504288.7510
MEM 3160.347656 1725504288.8512
MEM 3075.015625 1725504288.9515
MEM 3075.015625 1725504289.0517
MEM 3080.816406 1725504289.1519
MEM 3103.375000 1725504289.2521
MEM 3103.375000 1725504289.3522
MEM 3103.375000 1725504289.4524
MEM 3160.347656 1725504289.5526
MEM 3075.015625 1725504289.6529
MEM 3077.078125 1725504289.7534
MEM 3103.375000 1725504289.8540
MEM 3103.375000 1725504289.9545
MEM 3103.375000 1725504290.0550
MEM 3160.347656 1725504290.1554
MEM 3160.347656 1725504290.2555
MEM 3075.015625 1725504290.3559
MEM 3078.496094 1725504290.4562
MEM 3103.375000 1725504290.5567
MEM 3103.375000 1725504290.6572
MEM 3103.375000 1725504290.7577
MEM 3160.347656 1725504290.8583
MEM 3075.015625 1725504290.9588
MEM 3076.949219 1725504291.0592
MEM 3103.375000 1725504291.1596
MEM 3103.375000 1725504291.2598
MEM 3103.375000 1725504291.3600
MEM 3160.347656 1725504291.4601
MEM 3075.015625 1725504291.5603
MEM 3075.917969 1725504291.6606
MEM 3103.375000 1725504291.7608
MEM 3103.375000 1725504291.8610
MEM 3103.375000 1725504291.9611
MEM 3160.347656 1725504292.0613
MEM 3160.347656 1725504292.1615
MEM 3075.144531 1725504292.2618
MEM 3080.042969 1725504292.3621
MEM 3103.375000 1725504292.4624
MEM 3103.375000 1725504292.5626
MEM 3103.375000 1725504292.6632
MEM 3160.347656 1725504292.7640
MEM 3160.347656 1725504292.8650
MEM 3075.015625 1725504292.9658
MEM 3076.304688 1725504293.0666
MEM 3103.375000 1725504293.1674
MEM 3103.375000 1725504293.2681
MEM 3103.375000 1725504293.3686
MEM 3123.375000 1725504293.4692
MEM 3160.347656 1725504293.5700
MEM 3075.015625 1725504293.6706
MEM 3075.015625 1725504293.7713
MEM 3077.078125 1725504293.8720
MEM 3103.375000 1725504293.9724
MEM 3103.375000 1725504294.0730
MEM 3103.375000 1725504294.1734
MEM 3160.347656 1725504294.2741
MEM 3160.347656 1725504294.3747
MEM 3075.015625 1725504294.4762
MEM 3075.015625 1725504294.5802
MEM 3078.550781 1725504294.6807
MEM 3103.300781 1725504294.7814
MEM 3103.300781 1725504294.8821
MEM 3160.171875 1725504294.9827
MEM 3160.171875 1725504295.0833
MEM 3075.015625 1725504295.1879
MEM 3077.335938 1725504295.2921
MEM 3103.375000 1725504295.3927
MEM 3103.375000 1725504295.4931
MEM 3160.347656 1725504295.5935
MEM 3160.347656 1725504295.6939
MEM 3075.015625 1725504295.7944
MEM 3077.207031 1725504295.8947
MEM 3103.375000 1725504295.9951
MEM 3103.375000 1725504296.0955
MEM 3160.343750 1725504296.1958
MEM 3160.343750 1725504296.2961
MEM 3075.015625 1725504296.3969
MEM 3075.660156 1725504296.4972
MEM 3103.375000 1725504296.5975
MEM 3103.375000 1725504296.6978
MEM 3103.375000 1725504296.7981
MEM 3160.347656 1725504296.8984
MEM 3075.015625 1725504296.9999
MEM 3075.015625 1725504297.1039
MEM 3076.304688 1725504297.2079
MEM 3103.375000 1725504297.3107
MEM 3103.375000 1725504297.4113
MEM 3103.375000 1725504297.5121
MEM 3160.343750 1725504297.6127
MEM 3160.343750 1725504297.7163
MEM 3075.015625 1725504297.8169
MEM 3075.531250 1725504297.9202
MEM 3091.515625 1725504298.0209
MEM 3103.375000 1725504298.1215
MEM 3103.375000 1725504298.2220
MEM 3160.347656 1725504298.3226
MEM 3160.347656 1725504298.4233
MEM 3075.015625 1725504298.5239
MEM 3076.046875 1725504298.6245
MEM 3103.375000 1725504298.7251
MEM 3103.375000 1725504298.8257
MEM 3103.375000 1725504298.9263
MEM 3103.375000 1725504299.0268
MEM 3160.347656 1725504299.1274
MEM 3159.933594 1725504299.2280
MEM 3075.035156 1725504299.3286
MEM 3077.085938 1725504299.4292
MEM 3103.382812 1725504299.5298
MEM 3103.382812 1725504299.6304
MEM 3103.382812 1725504299.7310
MEM 3160.425781 1725504299.8316
MEM 3160.425781 1725504299.9322
MEM 3075.035156 1725504300.0327
MEM 3075.035156 1725504300.1333
MEM 3075.335938 1725504300.2339
MEM 3103.414062 1725504300.3345
MEM 3103.414062 1725504300.4351
MEM 3103.414062 1725504300.5357
MEM 3160.230469 1725504300.6363
MEM 3160.230469 1725504300.7369
MEM 3075.035156 1725504300.8375
MEM 3076.566406 1725504300.9381
MEM 3103.378906 1725504301.0387
MEM 3103.378906 1725504301.1393
MEM 3103.378906 1725504301.2399
MEM 3103.378906 1725504301.3405
MEM 3160.320312 1725504301.4411
MEM 3075.070312 1725504301.5417
MEM 3075.070312 1725504301.6423
MEM 3078.910156 1725504301.7429
MEM 3103.402344 1725504301.8433
MEM 3103.402344 1725504301.9437
MEM 3103.402344 1725504302.0440
MEM 3160.347656 1725504302.1445
MEM 3075.070312 1725504302.2451
MEM 3075.070312 1725504302.3456
MEM 3078.007812 1725504302.4460
MEM 3103.402344 1725504302.5465
MEM 3103.402344 1725504302.6472
MEM 3103.402344 1725504302.7475
MEM 3113.449219 1725504302.8479
MEM 3160.363281 1725504302.9484
MEM 3075.070312 1725504303.0490
MEM 3075.445312 1725504303.1495
MEM 3091.042969 1725504303.2501
MEM 3103.449219 1725504303.3506
MEM 3103.449219 1725504303.4510
MEM 3103.449219 1725504303.5515
MEM 3160.460938 1725504303.6521
MEM 3160.460938 1725504303.7526
MEM 3075.070312 1725504303.8532
MEM 3076.277344 1725504303.9538
MEM 3103.347656 1725504304.0543
MEM 3103.347656 1725504304.1547
MEM 3103.347656 1725504304.2550
MEM 3103.347656 1725504304.3554
MEM 3160.214844 1725504304.4558
MEM 3075.070312 1725504304.5563
MEM 3075.070312 1725504304.6569
MEM 3075.457031 1725504304.7574
MEM 3103.429688 1725504304.8580
MEM 3103.429688 1725504304.9585
MEM 3103.429688 1725504305.0590
MEM 3160.398438 1725504305.1595
MEM 3160.398438 1725504305.2602
MEM 3075.070312 1725504305.3607
MEM 3075.070312 1725504305.4613
MEM 3076.746094 1725504305.5618
MEM 3103.429688 1725504305.6622
MEM 3103.429688 1725504305.7626
MEM 3103.429688 1725504305.8630
MEM 3160.402344 1725504305.9634
MEM 3160.402344 1725504306.0639
MEM 3075.070312 1725504306.1643
MEM 3075.070312 1725504306.2647
MEM 3078.035156 1725504306.3652
MEM 3103.429688 1725504306.4656
MEM 3103.429688 1725504306.5661
MEM 3103.429688 1725504306.6665
MEM 3160.402344 1725504306.7669
MEM 3075.070312 1725504306.8674
MEM 3075.070312 1725504306.9680
MEM 3075.960938 1725504307.0684
MEM 3103.425781 1725504307.1690
MEM 3103.425781 1725504307.2694
MEM 3103.425781 1725504307.3697
MEM 3160.363281 1725504307.4701
MEM 3075.078125 1725504307.5705
MEM 3075.078125 1725504307.6709
MEM 3076.230469 1725504307.7715
MEM 3103.429688 1725504307.8719
MEM 3103.429688 1725504307.9723
MEM 3103.429688 1725504308.0728
MEM 3160.390625 1725504308.1733
MEM 3160.390625 1725504308.2737
MEM 3075.078125 1725504308.3741
MEM 3075.078125 1725504308.4745
MEM 3081.910156 1725504308.5750
MEM 3103.437500 1725504308.6756
MEM 3103.437500 1725504308.7761
MEM 3103.437500 1725504308.8765
MEM 3160.410156 1725504308.9770
MEM 3160.410156 1725504309.0778
MEM 3075.078125 1725504309.1780
MEM 3077.011719 1725504309.2800
MEM 3103.437500 1725504309.3823
MEM 3103.437500 1725504309.4826
MEM 3103.437500 1725504309.5828
MEM 3160.410156 1725504309.6830
MEM 3160.410156 1725504309.7832
MEM 3075.078125 1725504309.8834
MEM 3076.238281 1725504309.9836
MEM 3103.437500 1725504310.0838
MEM 3103.437500 1725504310.1840
MEM 3103.437500 1725504310.2842
MEM 3160.410156 1725504310.3844
MEM 3160.410156 1725504310.4845
MEM 3075.078125 1725504310.5848
MEM 3075.078125 1725504310.6850
MEM 3080.105469 1725504310.7853
MEM 3103.437500 1725504310.8855
MEM 3103.437500 1725504310.9858
MEM 3103.437500 1725504311.0859
MEM 3160.410156 1725504311.1861
MEM 3075.078125 1725504311.2863
MEM 3075.078125 1725504311.3866
MEM 3075.464844 1725504311.4868
MEM 3103.437500 1725504311.5870
MEM 3103.437500 1725504311.6871
MEM 3103.437500 1725504311.7874
MEM 3160.410156 1725504311.8876
MEM 3160.410156 1725504311.9879
MEM 3075.078125 1725504312.0881
MEM 3075.078125 1725504312.1883
MEM 3083.199219 1725504312.2886
MEM 3103.437500 1725504312.3889
MEM 3103.437500 1725504312.4891
MEM 3115.437500 1725504312.5893
MEM 3160.410156 1725504312.6895
MEM 3075.078125 1725504312.7899
MEM 3075.078125 1725504312.8903
MEM 3081.394531 1725504312.9923
MEM 3103.437500 1725504313.0925
MEM 3103.437500 1725504313.1926
MEM 3103.437500 1725504313.2928
MEM 3160.410156 1725504313.3930
MEM 3075.078125 1725504313.4933
MEM 3075.078125 1725504313.5935
MEM 3077.785156 1725504313.6937
MEM 3103.437500 1725504313.7941
MEM 3103.437500 1725504313.8945
MEM 3160.406250 1725504313.9950
MEM 3160.406250 1725504314.0964
MEM 3075.078125 1725504314.1970
MEM 3075.722656 1725504314.2977
MEM 3103.437500 1725504314.3984
MEM 3103.437500 1725504314.4989
MEM 3103.437500 1725504314.5994
MEM 3160.406250 1725504314.7001
MEM 3075.078125 1725504314.8006
MEM 3075.078125 1725504314.9011
MEM 3077.269531 1725504315.0015
MEM 3103.437500 1725504315.1020
MEM 3103.437500 1725504315.2025
MEM 3103.437500 1725504315.3029
MEM 3160.410156 1725504315.4036
MEM 3075.101562 1725504315.5041
MEM 3075.101562 1725504315.6046
MEM 3082.671875 1725504315.7051
MEM 3103.425781 1725504315.8055
MEM 3103.425781 1725504315.9059
MEM 3127.578125 1725504316.0063
MEM 3160.324219 1725504316.1068
MEM 3075.101562 1725504316.2073
MEM 3075.230469 1725504316.3078
MEM 3089.410156 1725504316.4085
MEM 3103.460938 1725504316.5090
MEM 3103.460938 1725504316.6097
MEM 3105.460938 1725504316.7102
MEM 3160.433594 1725504316.8107
MEM 3075.101562 1725504316.9114
MEM 3075.101562 1725504317.0120
MEM 3078.968750 1725504317.1126
MEM 3103.460938 1725504317.2130
MEM 3103.460938 1725504317.3135
MEM 3103.460938 1725504317.4141
MEM 3103.460938 1725504317.5145
MEM 3160.492188 1725504317.6151
MEM 3075.101562 1725504317.7157
MEM 3076.386719 1725504317.8163
MEM 3103.457031 1725504317.9168
MEM 3103.457031 1725504318.0184
MEM 3103.457031 1725504318.1189
MEM 3160.421875 1725504318.2194
MEM 3075.101562 1725504318.3201
MEM 3075.101562 1725504318.4208
MEM 3082.578125 1725504318.5218
MEM 3103.460938 1725504318.6220
MEM 3103.460938 1725504318.7224
MEM 3129.460938 1725504318.8229
MEM 3160.433594 1725504318.9231
MEM 3075.101562 1725504319.0234
MEM 3076.078125 1725504319.1236
MEM 3103.480469 1725504319.2238
